patient_id,pre_contrast_phase,peak_enhancement_phase,selected_slice,peak_mean_intensity,normalisation_mean,normalisation_std,normalisation_source,phase_intensities
ISPY2_687733,0,2,37,469.7503356933594,107.41197111387145,219.96180796527074,global,Phase 0: 148.42; Phase 1: 467.46; Phase 2: 469.75; Phase 3: 453.05; Phase 4: 435.84; Phase 5: 428.42
ISPY2_688291,0,3,24,1023.9301147460938,107.41197111387145,219.96180796527074,global,Phase 0: 451.97; Phase 1: 939.34; Phase 2: 993.75; Phase 3: 1023.93; Phase 4: 994.13; Phase 5: 978.25
ISPY2_688955,0,4,36,960.3018798828125,107.41197111387145,219.96180796527074,global,Phase 0: 515.08; Phase 1: 847.11; Phase 2: 906.02; Phase 3: 949.54; Phase 4: 960.30; Phase 5: 935.97
ISPY2_689076,0,5,30,1807.4454345703125,107.41197111387145,219.96180796527074,global,Phase 0: 1163.54; Phase 1: 1522.61; Phase 2: 1714.51; Phase 3: 1772.20; Phase 4: 1791.61; Phase 5: 1807.45
ISPY2_689188,0,3,12,1165.91552734375,107.41197111387145,219.96180796527074,global,Phase 0: 601.14; Phase 1: 1105.39; Phase 2: 1149.65; Phase 3: 1165.92; Phase 4: 1122.69; Phase 5: 1123.33
ISPY2_689452,0,5,25,1649.865966796875,107.41197111387145,219.96180796527074,global,Phase 0: 847.92; Phase 1: 1318.54; Phase 2: 1489.11; Phase 3: 1559.80; Phase 4: 1610.67; Phase 5: 1649.87
ISPY2_689480,0,3,78,1629.068359375,107.41197111387145,219.96180796527074,global,Phase 0: 757.36; Phase 1: 789.78; Phase 2: 1619.50; Phase 3: 1629.07; Phase 4: 1608.90; Phase 5: 1577.25
ISPY2_690089,0,4,40,1003.8934936523438,107.41197111387145,219.96180796527074,global,Phase 0: 558.27; Phase 1: 857.68; Phase 2: 975.79; Phase 3: 997.86; Phase 4: 1003.89; Phase 5: 979.26
ISPY2_690410,0,3,41,450.9859313964844,107.41197111387145,219.96180796527074,global,Phase 0: 125.71; Phase 1: 309.86; Phase 2: 447.36; Phase 3: 450.99; Phase 4: 436.27; Phase 5: 423.17
ISPY2_691753,0,2,44,665.8275756835938,107.41197111387145,219.96180796527074,global,Phase 0: 330.42; Phase 1: 627.46; Phase 2: 665.83; Phase 3: 657.53; Phase 4: 658.84; Phase 5: 651.18
ISPY2_692885,0,4,69,3744.794189453125,107.41197111387145,219.96180796527074,global,Phase 0: 1391.03; Phase 1: 3190.58; Phase 2: 3677.12; Phase 3: 3656.57; Phase 4: 3744.79; Phase 5: 3561.64
ISPY2_695521,0,5,32,733.0672607421875,107.41197111387145,219.96180796527074,global,Phase 0: 394.29; Phase 1: 617.57; Phase 2: 705.42; Phase 3: 719.75; Phase 4: 728.68; Phase 5: 733.07
ISPY2_697098,0,4,42,1290.1741943359375,107.41197111387145,219.96180796527074,global,Phase 0: 451.29; Phase 1: 1044.43; Phase 2: 1263.85; Phase 3: 1276.79; Phase 4: 1290.17; Phase 5: 1274.17
ISPY2_697871,0,2,38,856.0247192382812,107.41197111387145,219.96180796527074,global,Phase 0: 186.01; Phase 1: 843.65; Phase 2: 856.02; Phase 3: 806.32; Phase 4: 751.07; Phase 5: 713.90
ISPY2_698094,0,5,43,218.75901794433594,107.41197111387145,219.96180796527074,global,Phase 0: 129.71; Phase 1: 158.04; Phase 2: 195.07; Phase 3: 205.30; Phase 4: 213.73; Phase 5: 218.76
ISPY2_700549,0,4,44,532.4066772460938,107.41197111387145,219.96180796527074,global,Phase 0: 262.05; Phase 1: 438.05; Phase 2: 515.47; Phase 3: 529.66; Phase 4: 532.41; Phase 5: 529.97
ISPY2_701790,0,3,59,3709.298828125,107.41197111387145,219.96180796527074,global,Phase 0: 1699.23; Phase 1: 3240.97; Phase 2: 3678.53; Phase 3: 3709.30; Phase 4: 3672.06; Phase 5: 3655.86
ISPY2_703401,0,5,47,721.1548461914062,107.41197111387145,219.96180796527074,global,Phase 0: 406.80; Phase 1: 586.78; Phase 2: 682.24; Phase 3: 697.35; Phase 4: 689.85; Phase 5: 721.15
ISPY2_703455,0,4,38,2844.852783203125,107.41197111387145,219.96180796527074,global,Phase 0: 908.42; Phase 1: 2284.49; Phase 2: 2749.51; Phase 3: 2790.75; Phase 4: 2844.85; Phase 5: 2820.30
ISPY2_705381,0,3,61,2177.69580078125,107.41197111387145,219.96180796527074,global,Phase 0: 801.60; Phase 1: 1699.19; Phase 2: 2091.11; Phase 3: 2177.70; Phase 4: 2165.17; Phase 5: 2110.13
ISPY2_706169,0,4,29,1974.2406005859375,107.41197111387145,219.96180796527074,global,Phase 0: 860.25; Phase 1: 1801.35; Phase 2: 1952.56; Phase 3: 1973.24; Phase 4: 1974.24; Phase 5: 1961.68
ISPY2_706418,0,1,31,585.5548095703125,107.41197111387145,219.96180796527074,global,Phase 0: 192.03; Phase 1: 585.55; Phase 2: 578.69; Phase 3: 564.00; Phase 4: 546.42; Phase 5: 530.41
ISPY2_706639,0,2,56,423.7869567871094,107.41197111387145,219.96180796527074,global,Phase 0: 187.42; Phase 1: 402.31; Phase 2: 423.79; Phase 3: 416.22; Phase 4: 407.26; Phase 5: 399.15
ISPY2_706943,0,4,49,1026.8192138671875,107.41197111387145,219.96180796527074,global,Phase 0: 377.71; Phase 1: 771.88; Phase 2: 977.23; Phase 3: 1021.99; Phase 4: 1026.82; Phase 5: 1010.75
ISPY2_708387,0,5,86,3009.5322265625,107.41197111387145,219.96180796527074,global,Phase 0: 1274.39; Phase 1: 2387.11; Phase 2: 2712.22; Phase 3: 2780.78; Phase 4: 2948.36; Phase 5: 3009.53
ISPY2_709559,0,2,40,610.3817138671875,107.41197111387145,219.96180796527074,global,Phase 0: 309.51; Phase 1: 606.10; Phase 2: 610.38; Phase 3: 594.86
ISPY2_711476,0,3,53,1221.0994873046875,107.41197111387145,219.96180796527074,global,Phase 0: 629.29; Phase 1: 1138.41; Phase 2: 1220.08; Phase 3: 1221.10; Phase 4: 1205.83; Phase 5: 1196.05
ISPY2_712276,0,4,45,2532.869140625,107.41197111387145,219.96180796527074,global,Phase 0: 800.95; Phase 1: 1956.11; Phase 2: 2438.13; Phase 3: 2500.16; Phase 4: 2532.87; Phase 5: 2526.10
ISPY2_712785,0,3,30,377.7594909667969,107.41197111387145,219.96180796527074,global,Phase 0: 126.36; Phase 1: 340.29; Phase 2: 375.69; Phase 3: 377.76; Phase 4: 374.02; Phase 5: 368.08
ISPY2_712917,0,4,57,958.9141845703125,107.41197111387145,219.96180796527074,global,Phase 0: 397.63; Phase 1: 854.09; Phase 2: 920.83; Phase 3: 946.34; Phase 4: 958.91; Phase 5: 934.99
ISPY2_714205,0,2,39,2448.266845703125,107.41197111387145,219.96180796527074,global,Phase 0: 796.75; Phase 1: 2236.28; Phase 2: 2448.27; Phase 3: 2385.07; Phase 4: 2301.26; Phase 5: 2216.25
ISPY2_719713,0,5,61,313.63677978515625,107.41197111387145,219.96180796527074,global,Phase 0: 171.06; Phase 1: 187.09; Phase 2: 239.29; Phase 3: 271.58; Phase 4: 294.07; Phase 5: 313.64
ISPY2_720065,0,2,46,415.1980285644531,107.41197111387145,219.96180796527074,global,Phase 0: 196.98; Phase 1: 378.88; Phase 2: 415.20; Phase 3: 413.30; Phase 4: 406.90; Phase 5: 398.66
ISPY2_721099,0,4,67,2118.5693359375,107.41197111387145,219.96180796527074,global,Phase 0: 1181.00; Phase 1: 1739.94; Phase 2: 1964.94; Phase 3: 2054.81; Phase 4: 2118.57; Phase 5: 2093.88
ISPY2_723918,0,5,81,1921.37353515625,107.41197111387145,219.96180796527074,global,Phase 0: 622.01; Phase 1: 1472.91; Phase 2: 1791.02; Phase 3: 1861.40; Phase 4: 1920.78; Phase 5: 1921.37
ISPY2_724293,0,5,38,1791.0506591796875,107.41197111387145,219.96180796527074,global,Phase 0: 1141.11; Phase 1: 1655.65; Phase 2: 1759.50; Phase 3: 1777.14; Phase 4: 1763.71; Phase 5: 1791.05
ISPY2_724384,0,3,43,693.5376586914062,107.41197111387145,219.96180796527074,global,Phase 0: 346.22; Phase 1: 632.25; Phase 2: 688.27; Phase 3: 693.54; Phase 4: 688.25; Phase 5: 686.39
ISPY2_725455,0,2,115,303.3107604980469,107.41197111387145,219.96180796527074,global,Phase 0: 142.04; Phase 1: 249.12; Phase 2: 303.31; Phase 3: 301.92; Phase 4: 302.01; Phase 5: 299.51
ISPY2_726091,0,4,33,398.4196472167969,107.41197111387145,219.96180796527074,global,Phase 0: 203.21; Phase 1: 326.34; Phase 2: 393.87; Phase 3: 397.59; Phase 4: 398.42; Phase 5: 397.81
ISPY2_726381,0,2,60,2521.291015625,107.41197111387145,219.96180796527074,global,Phase 0: 968.74; Phase 1: 2285.43; Phase 2: 2521.29; Phase 3: 2474.70; Phase 4: 2434.83; Phase 5: 2373.29
ISPY2_726940,0,3,41,1225.896728515625,107.41197111387145,219.96180796527074,global,Phase 0: 456.52; Phase 1: 887.36; Phase 2: 1105.92; Phase 3: 1225.90; Phase 4: 1176.78; Phase 5: 1198.63
ISPY2_727255,0,2,34,1573.929443359375,107.41197111387145,219.96180796527074,global,Phase 0: 608.16; Phase 1: 1542.05; Phase 2: 1573.93; Phase 3: 1546.03; Phase 4: 1522.83; Phase 5: 1500.91
ISPY2_727804,0,4,37,1541.393310546875,107.41197111387145,219.96180796527074,global,Phase 0: 688.74; Phase 1: 1210.31; Phase 2: 1472.02; Phase 3: 1536.56; Phase 4: 1541.39; Phase 5: 1532.78
ISPY2_728149,0,5,73,3228.83984375,107.41197111387145,219.96180796527074,global,Phase 0: 1427.90; Phase 1: 2712.13; Phase 2: 3116.36; Phase 3: 3173.53; Phase 4: 3212.14; Phase 5: 3228.84
ISPY2_728182,0,5,74,1036.0970458984375,107.41197111387145,219.96180796527074,global,Phase 0: 589.96; Phase 1: 599.61; Phase 2: 939.30; Phase 3: 997.46; Phase 4: 1030.33; Phase 5: 1036.10
ISPY2_728287,0,2,98,1294.9786376953125,107.41197111387145,219.96180796527074,global,Phase 0: 549.50; Phase 1: 1235.74; Phase 2: 1294.98; Phase 3: 1153.00; Phase 4: 1157.11; Phase 5: 1161.06
ISPY2_728714,0,5,61,1998.46826171875,107.41197111387145,219.96180796527074,global,Phase 0: 993.24; Phase 1: 1741.05; Phase 2: 1911.54; Phase 3: 1954.17; Phase 4: 1975.31; Phase 5: 1998.47
ISPY2_729270,0,2,57,484.9852294921875,107.41197111387145,219.96180796527074,global,Phase 0: 174.39; Phase 1: 469.63; Phase 2: 484.99; Phase 3: 466.02; Phase 4: 447.85; Phase 5: 435.04
ISPY2_729732,0,3,54,739.596923828125,107.41197111387145,219.96180796527074,global,Phase 0: 276.04; Phase 1: 591.74; Phase 2: 731.30; Phase 3: 739.60; Phase 4: 728.44; Phase 5: 726.33
ISPY2_732137,0,2,70,1241.876220703125,107.41197111387145,219.96180796527074,global,Phase 0: 771.72; Phase 1: 1016.11; Phase 2: 1241.88; Phase 3: 1233.49; Phase 4: 1216.31; Phase 5: 1195.81
ISPY2_733276,0,3,43,1045.797119140625,107.41197111387145,219.96180796527074,global,Phase 0: 461.41; Phase 1: 966.94; Phase 2: 1017.33; Phase 3: 1045.80; Phase 4: 1024.01; Phase 5: 1007.77
ISPY2_734997,0,3,67,2310.313232421875,107.41197111387145,219.96180796527074,global,Phase 0: 845.41; Phase 1: 1953.78; Phase 2: 2230.37; Phase 3: 2310.31; Phase 4: 2300.15; Phase 5: 2279.01
ISPY2_735673,0,3,18,1429.4942626953125,107.41197111387145,219.96180796527074,global,Phase 0: 502.45; Phase 1: 1254.46; Phase 2: 1384.55; Phase 3: 1429.49; Phase 4: 1395.06; Phase 5: 1399.43
ISPY2_736721,0,5,98,426.5998840332031,107.41197111387145,219.96180796527074,global,Phase 0: 215.67; Phase 1: 352.74; Phase 2: 420.42; Phase 3: 425.54; Phase 4: 423.71; Phase 5: 426.60
ISPY2_738041,0,2,55,515.3041381835938,107.41197111387145,219.96180796527074,global,Phase 0: 225.83; Phase 1: 472.42; Phase 2: 515.30; Phase 3: 504.88; Phase 4: 507.74; Phase 5: 501.77
ISPY2_741535,0,4,38,865.3260498046875,107.41197111387145,219.96180796527074,global,Phase 0: 349.46; Phase 1: 759.79; Phase 2: 849.02; Phase 3: 856.91; Phase 4: 865.33; Phase 5: 858.78
ISPY2_742477,0,5,57,490.9591979980469,107.41197111387145,219.96180796527074,global,Phase 0: 220.72; Phase 1: 343.26; Phase 2: 450.40; Phase 3: 473.69; Phase 4: 483.22; Phase 5: 490.96
ISPY2_745633,0,3,50,1487.6182861328125,107.41197111387145,219.96180796527074,global,Phase 0: 641.83; Phase 1: 1344.19; Phase 2: 1481.63; Phase 3: 1487.62; Phase 4: 1475.58; Phase 5: 1465.68
ISPY2_746265,0,5,44,1057.8275146484375,107.41197111387145,219.96180796527074,global,Phase 0: 507.43; Phase 1: 855.92; Phase 2: 992.84; Phase 3: 1044.52; Phase 4: 1053.71; Phase 5: 1057.83
ISPY2_746731,0,3,30,381.21826171875,107.41197111387145,219.96180796527074,global,Phase 0: 146.58; Phase 1: 304.93; Phase 2: 372.36; Phase 3: 381.22; Phase 4: 380.09; Phase 5: 377.06
ISPY2_748583,0,2,36,873.5048828125,107.41197111387145,219.96180796527074,global,Phase 0: 479.20; Phase 1: 821.18; Phase 2: 873.50; Phase 3: 863.28; Phase 4: 851.95; Phase 5: 845.61
ISPY2_748611,0,3,36,389.82513427734375,107.41197111387145,219.96180796527074,global,Phase 0: 174.21; Phase 1: 366.24; Phase 2: 360.65; Phase 3: 389.83; Phase 4: 337.80; Phase 5: 364.02
ISPY2_749097,0,3,40,3228.2626953125,107.41197111387145,219.96180796527074,global,Phase 0: 1250.46; Phase 1: 2905.76; Phase 2: 3194.58; Phase 3: 3228.26; Phase 4: 3200.20; Phase 5: 3171.17
ISPY2_752372,0,3,83,273.4923400878906,107.41197111387145,219.96180796527074,global,Phase 0: 113.52; Phase 1: 230.18; Phase 2: 268.99; Phase 3: 273.49; Phase 4: 270.88; Phase 5: 269.73
ISPY2_752469,0,5,93,1458.3037109375,107.41197111387145,219.96180796527074,global,Phase 0: 558.76; Phase 1: 924.33; Phase 2: 1273.15; Phase 3: 1324.41; Phase 4: 1405.11; Phase 5: 1458.30
ISPY2_753109,0,4,46,541.2228393554688,107.41197111387145,219.96180796527074,global,Phase 0: 237.04; Phase 1: 479.65; Phase 2: 534.48; Phase 3: 539.61; Phase 4: 541.22; Phase 5: 522.29
ISPY2_755914,0,4,80,1053.7794189453125,107.41197111387145,219.96180796527074,global,Phase 0: 411.98; Phase 1: 945.99; Phase 2: 1045.32; Phase 3: 1044.28; Phase 4: 1053.78; Phase 5: 989.26
ISPY2_756412,0,5,12,1541.705322265625,107.41197111387145,219.96180796527074,global,Phase 0: 636.00; Phase 1: 945.69; Phase 2: 1322.98; Phase 3: 1459.61; Phase 4: 1512.49; Phase 5: 1541.71
ISPY2_759015,0,5,16,504.0240478515625,107.41197111387145,219.96180796527074,global,Phase 0: 261.04; Phase 1: 379.27; Phase 2: 486.82; Phase 3: 498.55; Phase 4: 498.66; Phase 5: 504.02
ISPY2_759418,0,4,26,249.32420349121094,107.41197111387145,219.96180796527074,global,Phase 0: 60.22; Phase 1: 86.69; Phase 2: 208.88; Phase 3: 242.27; Phase 4: 249.32; Phase 5: 249.12
ISPY2_760011,0,2,43,298.39154052734375,107.41197111387145,219.96180796527074,global,Phase 0: 126.11; Phase 1: 253.67; Phase 2: 298.39; Phase 3: 283.45; Phase 4: 271.05; Phase 5: 265.28
ISPY2_760901,0,2,53,2727.9765625,107.41197111387145,219.96180796527074,global,Phase 0: 1029.91; Phase 1: 2602.07; Phase 2: 2727.98; Phase 3: 2674.75; Phase 4: 2601.11; Phase 5: 2538.71
ISPY2_765671,0,3,54,451.0522155761719,107.41197111387145,219.96180796527074,global,Phase 0: 141.48; Phase 1: 314.14; Phase 2: 425.04; Phase 3: 451.05; Phase 4: 446.47; Phase 5: 441.69
ISPY2_765773,0,3,51,1487.4351806640625,107.41197111387145,219.96180796527074,global,Phase 0: 505.42; Phase 1: 1304.98; Phase 2: 1484.46; Phase 3: 1487.44; Phase 4: 1462.54; Phase 5: 1482.44
ISPY2_766301,0,3,33,649.4832763671875,107.41197111387145,219.96180796527074,global,Phase 0: 279.81; Phase 1: 562.32; Phase 2: 644.29; Phase 3: 649.48; Phase 4: 645.07; Phase 5: 636.73
ISPY2_766967,0,5,71,2059.758056640625,107.41197111387145,219.96180796527074,global,Phase 0: 864.64; Phase 1: 1253.83; Phase 2: 1798.87; Phase 3: 1872.37; Phase 4: 1941.43; Phase 5: 2059.76
ISPY2_767081,0,3,39,291.7358703613281,107.41197111387145,219.96180796527074,global,Phase 0: 98.94; Phase 1: 224.76; Phase 2: 289.16; Phase 3: 291.74; Phase 4: 286.03; Phase 5: 280.67
ISPY2_767934,0,1,48,4147.30810546875,107.41197111387145,219.96180796527074,global,Phase 0: 1586.58; Phase 1: 4147.31; Phase 2: 3879.57; Phase 3: 3657.11; Phase 4: 3485.06; Phase 5: 3337.72
ISPY2_768214,0,3,80,327.67144775390625,107.41197111387145,219.96180796527074,global,Phase 0: 133.11; Phase 1: 266.85; Phase 2: 322.25; Phase 3: 327.67; Phase 4: 321.41; Phase 5: 310.32
ISPY2_769972,0,1,25,1477.1715087890625,107.41197111387145,219.96180796527074,global,Phase 0: 614.85; Phase 1: 1477.17; Phase 2: 1450.67; Phase 3: 1432.81; Phase 4: 1356.70; Phase 5: 1348.75
ISPY2_771151,0,5,32,371.1884765625,107.41197111387145,219.96180796527074,global,Phase 0: 143.10; Phase 1: 267.51; Phase 2: 344.80; Phase 3: 357.37; Phase 4: 364.75; Phase 5: 371.19
ISPY2_771443,0,5,43,521.5357055664062,107.41197111387145,219.96180796527074,global,Phase 0: 279.13; Phase 1: 386.06; Phase 2: 462.27; Phase 3: 492.76; Phase 4: 505.22; Phase 5: 521.54
ISPY2_771813,0,2,28,1552.1866455078125,107.41197111387145,219.96180796527074,global,Phase 0: 777.00; Phase 1: 1497.21; Phase 2: 1552.19; Phase 3: 1548.87; Phase 4: 1532.84; Phase 5: 1528.30
ISPY2_774840,0,2,30,1014.474365234375,107.41197111387145,219.96180796527074,global,Phase 0: 614.64; Phase 1: 991.87; Phase 2: 1014.47; Phase 3: 992.88; Phase 4: 989.30; Phase 5: 972.97
ISPY2_775346,0,5,48,594.852783203125,107.41197111387145,219.96180796527074,global,Phase 0: 333.25; Phase 1: 435.03; Phase 2: 525.20; Phase 3: 570.57; Phase 4: 579.32; Phase 5: 594.85
ISPY2_778020,0,1,48,489.5608215332031,107.41197111387145,219.96180796527074,global,Phase 0: 121.52; Phase 1: 489.56; Phase 2: 464.71; Phase 3: 433.11; Phase 4: 408.01; Phase 5: 395.13
ISPY2_778527,0,2,111,615.8414916992188,107.41197111387145,219.96180796527074,global,Phase 0: 211.84; Phase 1: 543.80; Phase 2: 615.84; Phase 3: 554.69; Phase 4: 525.22; Phase 5: 501.91
ISPY2_779739,0,4,24,678.7662963867188,107.41197111387145,219.96180796527074,global,Phase 0: 289.62; Phase 1: 537.89; Phase 2: 651.45; Phase 3: 674.93; Phase 4: 678.77; Phase 5: 674.24
ISPY2_780272,0,5,87,1293.8233642578125,107.41197111387145,219.96180796527074,global,Phase 0: 623.75; Phase 1: 658.69; Phase 2: 1140.88; Phase 3: 1246.43; Phase 4: 1276.89; Phase 5: 1293.82
ISPY2_781335,0,4,54,506.4012756347656,107.41197111387145,219.96180796527074,global,Phase 0: 163.11; Phase 1: 360.19; Phase 2: 467.01; Phase 3: 494.25; Phase 4: 506.40; Phase 5: 505.98
ISPY2_781642,0,5,71,2103.321044921875,107.41197111387145,219.96180796527074,global,Phase 0: 1313.65; Phase 1: 1338.28; Phase 2: 2012.84; Phase 3: 2070.21; Phase 4: 2095.70; Phase 5: 2103.32
ISPY2_782334,0,3,123,1032.7506103515625,107.41197111387145,219.96180796527074,global,Phase 0: 427.04; Phase 1: 594.82; Phase 2: 1003.66; Phase 3: 1032.75; Phase 4: 1032.65; Phase 5: 1017.85
ISPY2_783427,0,2,50,1559.57373046875,107.41197111387145,219.96180796527074,global,Phase 0: 846.60; Phase 1: 1475.94; Phase 2: 1559.57; Phase 3: 1495.53; Phase 4: 1497.90; Phase 5: 1470.78
ISPY2_783578,0,5,85,970.52734375,107.41197111387145,219.96180796527074,global,Phase 0: 360.04; Phase 1: 607.91; Phase 2: 920.22; Phase 3: 955.16; Phase 4: 965.61; Phase 5: 970.53
ISPY2_783764,0,3,35,1022.418701171875,107.41197111387145,219.96180796527074,global,Phase 0: 506.46; Phase 1: 975.24; Phase 2: 994.40; Phase 3: 1022.42; Phase 4: 966.34; Phase 5: 955.91
ISPY2_783771,0,2,13,1736.010009765625,107.41197111387145,219.96180796527074,global,Phase 0: 599.89; Phase 1: 1729.45; Phase 2: 1736.01; Phase 3: 1662.44; Phase 4: 1580.88; Phase 5: 1533.25
ISPY2_786003,0,2,38,1070.6717529296875,107.41197111387145,219.96180796527074,global,Phase 0: 531.52; Phase 1: 956.61; Phase 2: 1070.67; Phase 3: 1053.62; Phase 4: 1057.95; Phase 5: 1046.07
ISPY2_786480,0,2,48,4420.9306640625,107.41197111387145,219.96180796527074,global,Phase 0: 1490.72; Phase 1: 3978.76; Phase 2: 4420.93; Phase 3: 4361.53; Phase 4: 4257.31; Phase 5: 4184.22
ISPY2_786753,0,5,79,1676.8226318359375,107.41197111387145,219.96180796527074,global,Phase 0: 730.54; Phase 1: 786.58; Phase 2: 1498.30; Phase 3: 1615.47; Phase 4: 1652.24; Phase 5: 1676.82
ISPY2_787415,0,4,80,619.5822143554688,107.41197111387145,219.96180796527074,global,Phase 0: 226.69; Phase 1: 484.15; Phase 2: 600.17; Phase 3: 610.62; Phase 4: 619.58; Phase 5: 596.87
ISPY2_788149,0,3,75,841.9945678710938,107.41197111387145,219.96180796527074,global,Phase 0: 274.44; Phase 1: 498.30; Phase 2: 840.26; Phase 3: 841.99; Phase 4: 836.68; Phase 5: 835.08
ISPY2_789497,0,5,86,741.0224609375,107.41197111387145,219.96180796527074,global,Phase 0: 325.05; Phase 1: 531.30; Phase 2: 653.00; Phase 3: 698.38; Phase 4: 721.83; Phase 5: 741.02
ISPY2_790070,0,3,52,496.12567138671875,107.41197111387145,219.96180796527074,global,Phase 0: 201.10; Phase 1: 428.43; Phase 2: 490.06; Phase 3: 496.13; Phase 4: 490.78; Phase 5: 485.11
ISPY2_790397,0,2,104,1530.9803466796875,107.41197111387145,219.96180796527074,global,Phase 0: 521.77; Phase 1: 1214.19; Phase 2: 1530.98; Phase 3: 1508.58; Phase 4: 1436.40; Phase 5: 1381.38
ISPY2_790722,0,2,51,329.348388671875,107.41197111387145,219.96180796527074,global,Phase 0: 188.48; Phase 1: 306.55; Phase 2: 329.35; Phase 3: 323.67; Phase 4: 315.65; Phase 5: 311.84
ISPY2_791321,0,2,85,557.5816650390625,107.41197111387145,219.96180796527074,global,Phase 0: 229.46; Phase 1: 533.26; Phase 2: 557.58; Phase 3: 536.57; Phase 4: 515.63; Phase 5: 495.03
ISPY2_791944,0,3,111,521.4974365234375,107.41197111387145,219.96180796527074,global,Phase 0: 247.56; Phase 1: 424.69; Phase 2: 511.26; Phase 3: 521.50; Phase 4: 513.11; Phase 5: 502.58
ISPY2_792181,0,2,67,404.95635986328125,107.41197111387145,219.96180796527074,global,Phase 0: 170.76; Phase 1: 362.76; Phase 2: 404.96; Phase 3: 398.06; Phase 4: 390.72; Phase 5: 384.42
ISPY2_792412,0,1,45,555.5457153320312,107.41197111387145,219.96180796527074,global,Phase 0: 160.03; Phase 1: 555.55; Phase 2: 554.81; Phase 3: 527.27; Phase 4: 512.49; Phase 5: 502.59
ISPY2_793155,0,5,99,1615.58447265625,107.41197111387145,219.96180796527074,global,Phase 0: 857.05; Phase 1: 911.46; Phase 2: 1533.54; Phase 3: 1582.92; Phase 4: 1599.09; Phase 5: 1615.58
ISPY2_793684,0,4,20,286.2335510253906,107.41197111387145,219.96180796527074,global,Phase 0: 84.52; Phase 1: 216.45; Phase 2: 285.87; Phase 3: 275.36; Phase 4: 286.23; Phase 5: 279.37
ISPY2_794128,0,4,40,667.9359741210938,107.41197111387145,219.96180796527074,global,Phase 0: 235.63; Phase 1: 604.11; Phase 2: 629.62; Phase 3: 645.51; Phase 4: 667.94; Phase 5: 633.52
ISPY2_794428,0,4,41,1974.9798583984375,107.41197111387145,219.96180796527074,global,Phase 0: 893.10; Phase 1: 1620.77; Phase 2: 1925.23; Phase 3: 1962.54; Phase 4: 1974.98; Phase 5: 1973.71
ISPY2_795996,0,2,64,3005.270263671875,107.41197111387145,219.96180796527074,global,Phase 0: 1139.30; Phase 1: 2681.78; Phase 2: 3005.27; Phase 3: 2961.11; Phase 4: 2887.82; Phase 5: 2796.85
ISPY2_796558,0,4,76,2010.596435546875,107.41197111387145,219.96180796527074,global,Phase 0: 849.20; Phase 1: 860.34; Phase 2: 1800.05; Phase 3: 1945.19; Phase 4: 2010.60; Phase 5: 2006.90
ISPY2_797427,0,4,37,587.5550537109375,107.41197111387145,219.96180796527074,global,Phase 0: 286.08; Phase 1: 341.12; Phase 2: 555.84; Phase 3: 584.32; Phase 4: 587.56; Phase 5: 583.28
ISPY2_797499,0,2,48,1695.31396484375,107.41197111387145,219.96180796527074,global,Phase 0: 722.75; Phase 1: 1688.29; Phase 2: 1695.31; Phase 3: 1691.85; Phase 4: 1677.11; Phase 5: 1658.21
ISPY2_797639,0,4,52,1604.9537353515625,107.41197111387145,219.96180796527074,global,Phase 0: 692.50; Phase 1: 1365.91; Phase 2: 1557.51; Phase 3: 1582.90; Phase 4: 1604.95; Phase 5: 1603.49
ISPY2_798604,0,5,107,426.6264343261719,107.41197111387145,219.96180796527074,global,Phase 0: 184.86; Phase 1: 333.15; Phase 2: 411.93; Phase 3: 422.87; Phase 4: 422.81; Phase 5: 426.63
ISPY2_799149,0,4,54,594.2184448242188,107.41197111387145,219.96180796527074,global,Phase 0: 284.51; Phase 1: 475.36; Phase 2: 562.57; Phase 3: 580.27; Phase 4: 594.22; Phase 5: 594.05
ISPY2_800447,0,5,90,2789.7880859375,107.41197111387145,219.96180796527074,global,Phase 0: 1198.55; Phase 1: 1907.12; Phase 2: 2586.56; Phase 3: 2715.26; Phase 4: 2739.40; Phase 5: 2789.79
ISPY2_800710,0,3,25,606.7626342773438,107.41197111387145,219.96180796527074,global,Phase 0: 325.64; Phase 1: 534.94; Phase 2: 598.89; Phase 3: 606.76; Phase 4: 600.33; Phase 5: 571.76
ISPY2_801641,0,5,33,640.750244140625,107.41197111387145,219.96180796527074,global,Phase 0: 259.09; Phase 1: 506.03; Phase 2: 625.73; Phase 3: 636.81; Phase 4: 639.31; Phase 5: 640.75
ISPY2_802105,0,3,33,210.1057891845703,107.41197111387145,219.96180796527074,global,Phase 0: 96.80; Phase 1: 185.07; Phase 2: 208.32; Phase 3: 210.11; Phase 4: 204.99; Phase 5: 207.57
ISPY2_802308,0,5,15,906.4151611328125,107.41197111387145,219.96180796527074,global,Phase 0: 458.18; Phase 1: 715.49; Phase 2: 867.16; Phase 3: 897.42; Phase 4: 897.08; Phase 5: 906.42
ISPY2_802778,0,5,20,1805.577392578125,107.41197111387145,219.96180796527074,global,Phase 0: 633.74; Phase 1: 1067.36; Phase 2: 1615.05; Phase 3: 1711.68; Phase 4: 1775.08; Phase 5: 1805.58
ISPY2_803514,0,2,63,2965.37744140625,107.41197111387145,219.96180796527074,global,Phase 0: 1092.41; Phase 1: 2532.06; Phase 2: 2965.38; Phase 3: 2897.50; Phase 4: 2816.83; Phase 5: 2752.01
